V,E,sccs,boost,boostCorrected,tarjan_map,tarjan_mapCorrected,nuutila1_map,nuutila1_mapCorrected,nuutila1_iterative,nuutila1_iterativeCorrected,nuutila2_map,nuutila2_mapCorrected,nuutila2_iterative,nuutila2_iterativeCorrected,pearce1_map,pearce1_mapCorrected,pearce2_map,pearce2_mapCorrected,pearce2_iterative,pearce2_iterativeCorrected
928,111953,1,146679,v,82150,v,43120,v,129256,v,42312,v,133647,X,44031,v,34529,v,120300,v
928,129177,1,169218,v,83207,v,51183,v,148581,v,48225,v,151154,X,49906,v,39525,v,146653,v
928,146401,1,188840,v,92894,v,61175,v,168708,v,53359,v,173889,X,56616,v,44939,v,168823,v
928,163624,1,212393,v,119157,v,75108,v,182701,v,60919,v,192355,X,63115,v,50086,v,178193,v
928,180848,1,234329,v,114583,v,72208,v,204628,v,67329,v,212946,X,69700,v,54932,v,199685,v
928,198072,1,254030,v,140651,v,74933,v,224867,v,73689,v,222487,X,74942,v,59824,v,208194,v
928,215295,1,278344,v,135700,v,92321,v,254310,v,79497,v,255134,X,82129,v,64627,v,242391,v
928,232519,1,302765,v,146201,v,96011,v,263489,v,86183,v,260905,X,88385,v,69868,v,260340,v
928,249743,1,322130,v,172711,v,100659,v,282181,v,92278,v,293012,X,95157,v,75181,v,278003,v
929,8630,1,15037,v,7628,v,4342,v,11670,v,4214,v,11562,X,4573,v,3727,v,11634,v
929,25891,1,37068,v,18356,v,11951,v,31593,v,10600,v,31677,X,11219,v,8827,v,29911,v
929,43152,1,62479,v,29113,v,16872,v,50521,v,17092,v,52381,X,17796,v,14044,v,47524,v
929,60412,1,81644,v,42150,v,26326,v,66072,v,23598,v,69120,X,24642,v,19373,v,69871,v
929,77673,1,102579,v,50658,v,29100,v,87017,v,29505,v,93933,X,30960,v,24638,v,89013,v
929,94934,1,127420,v,60951,v,42332,v,114445,v,36141,v,112238,X,37422,v,29447,v,110943,v
929,112195,1,146570,v,71753,v,49549,v,134968,v,42568,v,134095,X,43898,v,34416,v,128267,v
929,129456,1,167025,v,93670,v,50441,v,148076,v,48578,v,146406,X,50419,v,40126,v,137322,v
929,146716,1,193455,v,93267,v,58572,v,167763,v,54628,v,174245,X,57008,v,44760,v,159548,v
929,163977,1,216780,v,103733,v,64991,v,192308,v,60939,v,195439,X,63064,v,49881,v,185512,v
929,181238,1,231456,v,114425,v,71886,v,210693,v,67305,v,212889,X,69695,v,54805,v,203722,v
929,198499,1,254912,v,125032,v,84860,v,223927,v,73371,v,234220,X,75830,v,59840,v,221671,v
929,215760,1,273673,v,151924,v,83471,v,243765,v,79418,v,252050,X,82529,v,65210,v,245418,v
929,233021,1,297827,v,146693,v,92507,v,260511,v,84858,v,278450,X,88617,v,70563,v,264021,v
929,250281,1,320522,v,157188,v,97649,v,282821,v,92856,v,291039,X,95021,v,75559,v,281010,v
930,8648,1,14558,v,7582,v,4446,v,11719,v,4259,v,11628,X,4600,v,3712,v,11779,v
930,25946,1,38827,v,18358,v,10523,v,30608,v,10594,v,29601,X,11201,v,8992,v,29480,v
930,43244,1,58909,v,33417,v,17184,v,51238,v,17050,v,47768,X,17855,v,14213,v,49004,v
930,60542,1,80076,v,45976,v,23176,v,65361,v,23535,v,73113,X,24410,v,19240,v,68615,v
930,77840,1,104223,v,50371,v,31686,v,90408,v,29722,v,93477,X,30841,v,24602,v,84321,v
930,95138,1,124882,v,61208,v,36842,v,109052,v,36018,v,113501,X,37357,v,29276,v,102784,v
930,112436,1,147502,v,82445,v,42256,v,129247,v,42166,v,133812,X,43836,v,34785,v,128333,v
930,129734,1,171701,v,83209,v,51693,v,150565,v,48499,v,154386,X,50365,v,39109,v,152450,v
930,147032,1,192679,v,106832,v,55089,v,166761,v,54524,v,173045,X,56296,v,44777,v,168519,v
930,164330,1,214776,v,104900,v,64258,v,182614,v,60481,v,196515,X,63517,v,49987,v,173232,v
930,181628,1,237527,v,136637,v,73090,v,205166,v,66595,v,214979,X,69583,v,55227,v,210407,v
930,198926,1,254107,v,148642,v,80672,v,225107,v,73485,v,235436,X,76023,v,60169,v,225325,v
930,216224,1,275370,v,154032,v,85215,v,241295,v,79976,v,255953,X,82380,v,65085,v,239225,v
930,233522,1,299833,v,174399,v,95332,v,262817,v,86004,v,275993,X,88725,v,69696,v,268742,v
930,250820,1,323419,v,165688,v,101400,v,279806,v,92702,v,294204,X,95559,v,74440,v,288008,v
931,8667,1,15047,v,7638,v,4347,v,11723,v,4333,v,11777,X,4534,v,3708,v,11704,v
931,26002,1,37573,v,18599,v,10670,v,30246,v,10891,v,30118,X,11281,v,8989,v,31921,v
931,43338,1,59772,v,29340,v,17963,v,46985,v,17002,v,47887,X,17808,v,14157,v,48044,v
931,60673,1,81852,v,41189,v,23184,v,67594,v,23883,v,69857,X,24666,v,19312,v,66462,v
931,78008,1,103074,v,50613,v,29629,v,90770,v,30056,v,88115,X,31025,v,24657,v,87057,v
931,95343,1,125767,v,68624,v,42937,v,109837,v,36535,v,104626,X,37615,v,29919,v,107991,v
931,112678,1,148370,v,72470,v,42318,v,134978,v,43041,v,121064,X,44533,v,34354,v,119880,v
931,130014,1,166844,v,84209,v,52720,v,149057,v,48839,v,154803,X,50320,v,39770,v,145202,v
931,147349,1,190537,v,93509,v,60639,v,174964,v,55180,v,177841,X,56711,v,44719,v,165835,v
931,164684,1,215623,v,104594,v,61516,v,188145,v,61769,v,185358,X,63600,v,49467,v,183778,v
931,182019,1,235453,v,119492,v,73655,v,205213,v,67326,v,212891,X,68998,v,55095,v,201308,v
931,199354,1,257128,v,126255,v,76272,v,224638,v,73672,v,240905,X,76257,v,59791,v,221894,v
931,216690,1,278675,v,156099,v,89346,v,242026,v,80421,v,252774,X,82669,v,65878,v,241306,v
931,234025,1,299524,v,147435,v,92619,v,263142,v,86325,v,285750,X,88942,v,70774,v,265322,v
931,251360,1,322615,v,186788,v,100106,v,281318,v,92687,v,297547,X,95642,v,75902,v,281088,v
932,8686,1,15193,v,7640,v,4401,v,11709,v,4282,v,11650,X,4635,v,3748,v,11738,v
932,26058,1,37592,v,21187,v,10862,v,29905,v,10682,v,30020,X,11323,v,9044,v,31532,v
932,43431,1,59322,v,33012,v,19261,v,49611,v,17407,v,48352,X,18192,v,14378,v,52369,v
932,60803,1,82143,v,46359,v,22858,v,65842,v,23677,v,68778,X,24538,v,19498,v,66931,v
932,78176,1,104134,v,51059,v,29694,v,89549,v,29788,v,92602,X,31132,v,24731,v,90186,v
932,95548,1,125963,v,70453,v,35981,v,112250,v,36172,v,114568,X,37528,v,29621,v,103214,v
932,112921,1,148520,v,81792,v,43061,v,129909,v,42477,v,127706,X,44139,v,35295,v,124742,v
932,130293,1,170449,v,99554,v,51726,v,155298,v,48465,v,153755,X,50760,v,39700,v,146173,v
932,147666,1,193288,v,105213,v,57321,v,169030,v,55504,v,166641,X,56653,v,45037,v,164123,v
932,165038,1,212894,v,104444,v,65260,v,183564,v,61339,v,198381,X,63572,v,50192,v,184573,v
932,182411,1,236876,v,115366,v,85556,v,203204,v,67649,v,213750,X,70283,v,54889,v,203812,v
932,199783,1,257255,v,150397,v,79670,v,226194,v,73957,v,235129,X,76346,v,60548,v,226482,v
932,217155,1,276104,v,162782,v,87758,v,250939,v,78963,v,257648,X,82519,v,65555,v,244667,v
932,234528,1,300393,v,174872,v,96966,v,263772,v,86251,v,275998,X,89102,v,69741,v,258515,v
932,251900,1,325101,v,181352,v,98670,v,284001,v,92966,v,298034,X,95702,v,75391,v,289515,v
933,8704,1,15187,v,7775,v,4354,v,11754,v,4254,v,11848,X,4587,v,3753,v,11733,v
933,26114,1,37811,v,18710,v,12157,v,33164,v,10781,v,33750,X,11300,v,8897,v,30176,v
933,43524,1,58757,v,33797,v,16950,v,48711,v,17230,v,48216,X,18088,v,14375,v,47996,v
933,60934,1,82257,v,40279,v,23505,v,67147,v,24002,v,67383,X,24852,v,19609,v,66515,v
933,78344,1,103255,v,51112,v,30215,v,94861,v,29724,v,93609,X,31123,v,24600,v,90498,v
933,95753,1,125955,v,61880,v,36146,v,110592,v,36441,v,111324,X,37815,v,30009,v,107558,v
933,113163,1,149968,v,72732,v,48378,v,135890,v,42987,v,137387,X,43976,v,34785,v,129070,v
933,130573,1,169827,v,94661,v,50888,v,150298,v,49310,v,147588,X,50844,v,40465,v,143674,v
933,147983,1,193836,v,101327,v,59943,v,168569,v,55189,v,175516,X,57252,v,45202,v,167502,v
933,165392,1,217151,v,105145,v,63976,v,187015,v,61874,v,194258,X,63450,v,50117,v,187397,v
933,182802,1,240634,v,115922,v,72553,v,209270,v,68743,v,217497,X,70091,v,55167,v,204984,v
933,200212,1,259225,v,126874,v,79174,v,234451,v,73921,v,236192,X,76426,v,60199,v,211896,v
933,217622,1,275798,v,155820,v,85873,v,245826,v,80761,v,254576,X,83599,v,66265,v,249750,v
933,235031,1,304599,v,148063,v,99024,v,267797,v,86699,v,274293,X,90155,v,70876,v,268280,v
933,252441,1,324335,v,158508,v,100375,v,286165,v,91192,v,298667,X,96327,v,75889,v,273980,v
934,8723,1,15188,v,8324,v,4528,v,11775,v,4332,v,11805,X,4656,v,3735,v,11925,v
934,26170,1,38644,v,19639,v,12118,v,31973,v,10693,v,30257,X,11289,v,8947,v,30937,v
934,43617,1,60103,v,29465,v,17067,v,49298,v,17463,v,50003,X,17990,v,14247,v,50529,v
934,61064,1,82632,v,45842,v,23434,v,67609,v,23947,v,67424,X,24745,v,19474,v,66722,v
934,78512,1,104961,v,58927,v,29504,v,87621,v,29989,v,89820,X,31104,v,24738,v,88145,v
934,95959,1,126452,v,71325,v,35916,v,110824,v,36392,v,111532,X,37751,v,29728,v,106416,v
934,113406,1,150275,v,72479,v,43368,v,130145,v,42921,v,128528,X,44595,v,35363,v,119761,v
934,130853,1,171744,v,83390,v,56676,v,156796,v,49032,v,159056,X,50795,v,40240,v,148824,v
934,148300,1,192870,v,94142,v,61419,v,169638,v,55437,v,175822,X,57165,v,45063,v,169383,v
934,165747,1,216538,v,118809,v,64414,v,188564,v,61648,v,189471,X,63982,v,50304,v,187483,v
934,183194,1,236434,v,130453,v,71881,v,204802,v,68085,v,217147,X,70080,v,55396,v,209744,v
934,200641,1,257131,v,143742,v,87711,v,226797,v,74107,v,235097,X,76644,v,60303,v,214636,v
934,218088,1,275694,v,150320,v,93150,v,250417,v,80550,v,251971,X,82776,v,66759,v,245006,v
934,235536,1,299793,v,166496,v,105526,v,266903,v,87483,v,267097,X,89799,v,70987,v,271929,v
934,252983,1,325826,v,180007,v,98775,v,283989,v,92183,v,300758,X,96213,v,75871,v,273027,v
935,8742,1,15157,v,7720,v,4401,v,11892,v,4300,v,12714,X,4763,v,3757,v,11809,v
935,26226,1,37836,v,18744,v,10644,v,30200,v,10906,v,30163,X,11586,v,9056,v,32006,v
935,43711,1,60272,v,29532,v,17155,v,50813,v,17239,v,48798,X,17979,v,14355,v,49630,v
935,61195,1,80739,v,40224,v,27080,v,73176,v,23514,v,72532,X,24703,v,19310,v,66376,v
935,78680,1,104959,v,51558,v,37983,v,92178,v,30400,v,90454,X,31320,v,24714,v,90301,v
935,96164,1,125899,v,62118,v,40333,v,111016,v,36594,v,117610,X,37815,v,29696,v,110994,v
935,113649,1,149615,v,73191,v,47999,v,135588,v,43201,v,135858,X,44143,v,35400,v,128871,v
935,131133,1,172127,v,84314,v,51441,v,151236,v,49838,v,148743,X,51406,v,40886,v,147535,v
935,148618,1,190645,v,112501,v,60093,v,175624,v,55951,v,179590,X,57329,v,45348,v,165562,v
935,166102,1,215640,v,104835,v,66605,v,192775,v,61502,v,196203,X,64323,v,50521,v,183722,v
935,183587,1,238197,v,115969,v,78320,v,214279,v,67922,v,220228,X,69935,v,55266,v,205931,v
935,201071,1,258795,v,144852,v,81509,v,226640,v,74615,v,237317,X,76696,v,60830,v,228576,v
935,218556,1,280032,v,154509,v,94914,v,247900,v,81136,v,260793,X,83270,v,66054,v,236476,v
935,236040,1,304959,v,173297,v,96130,v,266840,v,86909,v,281855,X,89724,v,70563,v,268498,v
935,253525,1,324327,v,159445,v,112331,v,282937,v,93802,v,299328,X,94865,v,76129,v,290328,v
936,8760,2,15206,v,7732,v,4403,v,11743,v,4305,v,11696,X,4606,v,3776,v,11829,v
936,26282,1,37901,v,18816,v,12178,v,30194,v,10953,v,30392,X,11390,v,9079,v,30237,v
936,43804,1,59425,v,34112,v,17269,v,48098,v,17448,v,48288,X,18016,v,14355,v,51816,v
936,61326,1,82587,v,40543,v,23460,v,67056,v,23985,v,71032,X,25045,v,19765,v,67063,v
936,78848,1,105011,v,51476,v,32676,v,92322,v,30612,v,93044,X,31286,v,24726,v,92488,v
936,96370,1,127000,v,62322,v,37015,v,103391,v,36702,v,110207,X,38087,v,30344,v,103088,v
936,113892,1,149401,v,83677,v,46483,v,130030,v,42803,v,136381,X,44438,v,34944,v,130234,v
936,131414,1,171483,v,95175,v,53416,v,149447,v,49127,v,152802,X,51108,v,40324,v,151663,v
936,148936,1,193116,v,112312,v,66729,v,171098,v,55570,v,176203,X,57707,v,45035,v,167713,v
936,166458,1,212825,v,126760,v,64557,v,189895,v,61860,v,201712,X,62959,v,50499,v,191727,v
936,183980,1,239946,v,117121,v,71984,v,216210,v,67094,v,215847,X,70483,v,56119,v,204696,v
936,201502,1,261252,v,127558,v,88376,v,236808,v,74306,v,237808,X,76973,v,60539,v,232216,v
936,219023,1,282948,v,137921,v,86365,v,247435,v,81344,v,247371,X,82326,v,65687,v,242286,v
936,236545,1,305256,v,148741,v,105306,v,266541,v,87358,v,279234,X,90520,v,71189,v,269690,v
936,254067,1,325278,v,179594,v,100316,v,292886,v,93861,v,298925,X,96386,v,76249,v,291456,v
937,8779,1,15165,v,7750,v,4387,v,11838,v,4292,v,11847,X,4777,v,4060,v,11806,v
937,26339,1,40813,v,18680,v,10812,v,31582,v,10998,v,30424,X,11555,v,9077,v,30526,v
937,43898,1,60360,v,29587,v,17321,v,48892,v,17490,v,51631,X,18112,v,14310,v,51968,v
937,61457,1,83103,v,40544,v,26834,v,71444,v,24151,v,74984,X,25062,v,19831,v,70460,v
937,79017,1,105654,v,59226,v,29908,v,91410,v,30476,v,86338,X,31423,v,25018,v,85937,v
937,96576,1,127868,v,62565,v,37119,v,111693,v,37001,v,113012,X,38073,v,30217,v,106012,v
937,114135,1,148928,v,72865,v,44835,v,131449,v,42194,v,137991,X,44607,v,34962,v,131971,v
937,131695,1,173027,v,83955,v,62102,v,154802,v,49522,v,154829,X,51338,v,40640,v,145040,v
937,149254,1,194443,v,94698,v,60429,v,167314,v,55769,v,177489,X,57096,v,45542,v,160862,v
937,166814,1,215479,v,105505,v,67091,v,190078,v,61940,v,201759,X,64073,v,50633,v,186155,v
937,184373,1,237039,v,116329,v,71860,v,214242,v,68464,v,219466,X,70483,v,55834,v,209537,v
937,201932,1,261377,v,128138,v,78077,v,227520,v,73715,v,239214,X,77409,v,60482,v,224913,v
937,219492,1,282655,v,147103,v,89070,v,255204,v,81764,v,255246,X,83617,v,65897,v,249740,v
937,237051,1,304052,v,149234,v,94479,v,267522,v,87230,v,275829,X,90182,v,72046,v,269440,v
937,254610,1,327413,v,175171,v,99427,v,292974,v,93729,v,303119,X,96910,v,75172,v,288944,v
938,8798,1,15248,v,7732,v,4409,v,11920,v,4394,v,12457,X,4742,v,3698,v,11966,v
938,26395,1,37984,v,18811,v,10747,v,31502,v,10954,v,30517,X,11432,v,9204,v,30420,v
938,43992,1,62895,v,29786,v,17168,v,51169,v,17348,v,48642,X,18262,v,14426,v,49148,v
938,61589,1,83014,v,40750,v,24018,v,67166,v,24467,v,74811,X,24878,v,19727,v,67408,v
938,79185,1,105279,v,58706,v,30043,v,90588,v,30307,v,90636,X,31571,v,24952,v,88559,v
938,96782,1,127692,v,73133,v,38063,v,111956,v,36867,v,110024,X,38183,v,30289,v,104330,v
938,114379,1,150881,v,84154,v,44132,v,131168,v,43432,v,132409,X,44657,v,35729,v,121471,v
938,131976,1,173457,v,84145,v,55259,v,156272,v,49594,v,152405,X,51216,v,40613,v,146374,v
938,149573,1,194457,v,99226,v,58676,v,170812,v,55967,v,176657,X,57726,v,46088,v,171589,v
938,167170,1,218163,v,121776,v,60186,v,193418,v,61973,v,198020,X,64347,v,50545,v,187822,v
938,184767,1,241267,v,135197,v,70661,v,208629,v,68594,v,221998,X,70892,v,55654,v,211174,v
938,202364,1,261184,v,127631,v,80516,v,227681,v,73997,v,241722,X,77178,v,61159,v,218925,v
938,219960,1,284984,v,138517,v,95572,v,254709,v,81186,v,256050,X,84409,v,65930,v,253573,v
938,237557,1,306576,v,149703,v,91398,v,268184,v,87331,v,280654,X,89281,v,71466,v,266242,v
938,255154,1,326895,v,191036,v,102331,v,288480,v,92857,v,305376,X,97043,v,76417,v,284715,v
939,8817,1,15323,v,7694,v,4434,v,11914,v,4378,v,11846,X,4817,v,3769,v,11914,v
939,26451,1,37786,v,21382,v,10923,v,30170,v,10879,v,30425,X,11461,v,9068,v,30578,v
939,44086,1,62381,v,29593,v,19526,v,53075,v,17571,v,48770,X,18407,v,14445,v,48960,v
939,61720,1,81652,v,46713,v,23563,v,68727,v,24026,v,74971,X,24804,v,19507,v,70254,v
939,79354,1,104842,v,51865,v,30821,v,93775,v,30143,v,93081,X,31638,v,24861,v,91885,v
939,96989,1,128330,v,62721,v,38505,v,117529,v,36887,v,115410,X,38226,v,30433,v,114695,v
939,114623,1,147463,v,84236,v,47595,v,131807,v,43157,v,129691,X,44807,v,35546,v,126220,v
939,132258,1,173492,v,84158,v,52055,v,152367,v,49489,v,151430,X,51305,v,40542,v,150852,v
939,149892,1,195186,v,108196,v,68357,v,169282,v,56178,v,173743,X,58032,v,45909,v,162309,v
939,167526,1,219277,v,125273,v,63306,v,190932,v,62492,v,189655,X,64437,v,51101,v,180280,v
939,185161,1,240875,v,133827,v,69577,v,211438,v,68762,v,220006,X,70943,v,55991,v,215909,v
939,202795,1,261713,v,145634,v,80276,v,231124,v,75570,v,244251,X,77732,v,60990,v,232132,v
939,220430,1,286339,v,155321,v,93199,v,254027,v,81095,v,259190,X,84310,v,66580,v,249748,v
939,238064,1,306188,v,160300,v,95126,v,272508,v,87245,v,286821,X,90311,v,71021,v,264023,v
939,255699,1,335395,v,189242,v,117104,v,289502,v,94270,v,306384,X,97023,v,77140,v,286667,v
940,8835,1,15288,v,7781,v,4440,v,11872,v,4417,v,11989,X,4742,v,3756,v,11954,v
940,26507,1,39076,v,18798,v,10770,v,30173,v,10908,v,30596,X,11434,v,9113,v,30774,v
940,44179,1,61467,v,29913,v,19484,v,51785,v,17770,v,49537,X,18410,v,14566,v,49004,v
940,61851,1,81521,v,46800,v,23707,v,66910,v,23756,v,71363,X,24902,v,19810,v,67170,v
940,79523,1,106083,v,52069,v,29766,v,93961,v,30104,v,94263,X,31568,v,24967,v,90187,v
940,97195,1,128066,v,62823,v,40890,v,109554,v,36909,v,116515,X,38067,v,30225,v,110578,v
940,114867,1,151675,v,73771,v,46743,v,131934,v,43579,v,130308,X,44994,v,35734,v,129402,v
940,132539,1,174240,v,84800,v,52934,v,155243,v,49282,v,160629,X,51363,v,39965,v,148389,v
940,150211,1,191571,v,111386,v,61126,v,171763,v,55787,v,176825,X,58268,v,45671,v,170760,v
940,167883,1,217495,v,119605,v,63764,v,190806,v,62953,v,189053,X,64850,v,51666,v,183746,v
940,185555,1,238282,v,133432,v,69879,v,211521,v,69151,v,220711,X,71622,v,56931,v,211674,v
940,203227,1,261252,v,153015,v,85540,v,226036,v,75534,v,241862,X,78093,v,61219,v,217372,v
940,220899,1,289933,v,140356,v,87474,v,256621,v,81373,v,260434,X,84132,v,66655,v,254081,v
940,238571,1,303209,v,174967,v,107055,v,265329,v,86259,v,286591,X,90518,v,72126,v,266906,v
940,256243,1,328888,v,191195,v,103901,v,291363,v,94540,v,305450,X,97422,v,76831,v,285879,v
941,8854,1,15277,v,7797,v,4405,v,11837,v,4313,v,12090,X,4948,v,3826,v,12070,v
941,26564,1,37756,v,21395,v,11008,v,30421,v,10899,v,30599,X,11472,v,9117,v,30639,v
941,44274,1,61083,v,29643,v,17430,v,51942,v,17574,v,48853,X,18335,v,14502,v,48698,v
941,61983,1,83175,v,47316,v,23367,v,66965,v,24067,v,71298,X,25042,v,19889,v,69075,v
941,79693,1,106637,v,51738,v,33879,v,92450,v,30277,v,94517,X,31698,v,25103,v,91894,v
941,97402,1,126575,v,72562,v,38529,v,112139,v,36824,v,111221,X,38277,v,30319,v,110275,v
941,115112,1,150427,v,84126,v,47685,v,132585,v,43480,v,137525,X,45012,v,35761,v,131758,v
941,132822,1,172669,v,84444,v,53329,v,153140,v,49065,v,159236,X,51740,v,40747,v,148215,v
941,150531,1,193045,v,108098,v,60524,v,170021,v,56131,v,178810,X,58011,v,45644,v,172414,v
941,168241,1,219546,v,121525,v,65001,v,193056,v,62603,v,196064,X,64700,v,51003,v,180745,v
941,185950,1,240449,v,133218,v,72208,v,218507,v,68996,v,209087,X,71268,v,56297,v,213850,v
941,203660,1,264394,v,128307,v,80749,v,231566,v,75410,v,239923,X,77755,v,61397,v,234949,v
941,221370,1,285949,v,139187,v,91780,v,247855,v,81572,v,261279,X,85030,v,66622,v,250006,v
941,239079,1,305190,v,162595,v,95732,v,271416,v,88502,v,284272,X,90729,v,71912,v,267571,v
941,256789,1,327609,v,160803,v,99993,v,286652,v,94729,v,306942,X,97448,v,76872,v,286687,v
942,8873,1,15438,v,7874,v,4441,v,12443,v,4407,v,11849,X,4663,v,3773,v,12056,v
942,26620,1,38262,v,20971,v,11093,v,30401,v,10934,v,30594,X,11587,v,9114,v,30602,v
942,44368,1,62880,v,29908,v,17574,v,49006,v,17654,v,54894,X,18453,v,14677,v,49154,v
942,62115,1,83526,v,47098,v,23748,v,68625,v,24179,v,71671,X,25053,v,19891,v,67688,v
942,79862,1,106385,v,52077,v,30757,v,94041,v,30396,v,94027,X,31662,v,25061,v,88255,v
942,97610,1,129712,v,63158,v,39920,v,110921,v,36782,v,116818,X,38527,v,30190,v,111924,v
942,115357,1,151521,v,83997,v,45391,v,132303,v,43553,v,130737,X,45061,v,36120,v,122526,v
942,133104,1,180610,v,85395,v,49510,v,153790,v,50588,v,154840,X,51591,v,40661,v,141666,v
942,150851,1,193920,v,110298,v,55263,v,171844,v,56616,v,170197,X,58484,v,46363,v,171484,v
942,168599,1,217597,v,121217,v,65614,v,191847,v,63026,v,189796,X,65007,v,51807,v,192008,v
942,186346,1,240758,v,133810,v,76208,v,217263,v,69307,v,209400,X,71705,v,56583,v,209958,v
942,204093,1,261439,v,128815,v,76476,v,232895,v,76039,v,242087,X,78203,v,61773,v,229205,v
942,221840,1,287644,v,139476,v,90349,v,260044,v,81721,v,262294,X,84482,v,66633,v,249573,v
942,239588,1,310892,v,167254,v,109053,v,267254,v,88184,v,290061,X,91242,v,71659,v,268044,v
942,257335,1,327594,v,181403,v,115648,v,291108,v,93489,v,309076,X,96992,v,76858,v,284967,v
943,8892,1,15821,v,8172,v,4583,v,11944,v,4391,v,11852,X,4667,v,3788,v,12057,v
943,26677,1,38271,v,18909,v,10799,v,30480,v,11084,v,30801,X,11566,v,9260,v,30599,v
943,44462,1,61037,v,30163,v,17315,v,49081,v,17770,v,49689,X,18519,v,14730,v,49736,v
943,62247,1,83809,v,40935,v,23753,v,70508,v,23983,v,68793,X,24899,v,19911,v,67577,v
943,80032,1,108577,v,60025,v,31971,v,87156,v,30543,v,96512,X,31795,v,25217,v,89357,v
943,97817,1,129467,v,71958,v,38983,v,110332,v,37081,v,115812,X,38227,v,30082,v,110303,v
943,115602,1,154034,v,79635,v,55094,v,133591,v,43781,v,136711,X,45097,v,35705,v,123795,v
943,133387,1,173540,v,85088,v,56862,v,154923,v,49916,v,156689,X,51678,v,41123,v,151340,v
943,151172,1,194528,v,96180,v,67712,v,172575,v,56548,v,170527,X,58645,v,46513,v,173764,v
943,168957,1,218917,v,121937,v,68766,v,197519,v,62830,v,197621,X,64995,v,51420,v,196466,v
943,186742,1,238665,v,134626,v,71788,v,211838,v,69753,v,212424,X,70297,v,56182,v,212910,v
943,204527,1,267034,v,145162,v,82358,v,232668,v,75259,v,241634,X,77981,v,60875,v,237034,v
943,222312,1,290289,v,166311,v,86376,v,252738,v,82139,v,260955,X,84646,v,67216,v,244728,v
943,240097,1,306937,v,151045,v,96902,v,279432,v,88702,v,286078,X,91740,v,71933,v,269292,v
943,257882,1,331903,v,162020,v,99613,v,295397,v,93743,v,304198,X,97657,v,77964,v,294346,v
944,8911,1,15398,v,8412,v,4584,v,12015,v,4371,v,11888,X,4641,v,3794,v,11948,v
944,26734,1,38690,v,18881,v,12264,v,30619,v,10997,v,30840,X,11557,v,9190,v,30578,v
944,44556,1,61253,v,30696,v,19954,v,54963,v,17698,v,52035,X,18492,v,14700,v,52797,v
944,62379,1,84333,v,43668,v,27077,v,71788,v,23933,v,74532,X,24979,v,19995,v,68111,v
944,80202,1,106757,v,52044,v,30620,v,92539,v,30631,v,96700,X,31948,v,25357,v,86787,v
944,98024,1,128290,v,63072,v,36805,v,112918,v,37130,v,117870,X,38596,v,30767,v,111932,v
944,115847,1,152282,v,75937,v,44724,v,132932,v,43631,v,136226,X,45129,v,35935,v,128882,v
944,133670,1,175307,v,85577,v,66379,v,152793,v,49913,v,154002,X,51898,v,40336,v,149207,v
944,151493,1,201078,v,96505,v,61018,v,173450,v,56964,v,178493,X,58208,v,46246,v,172035,v
944,169315,1,217440,v,107263,v,78546,v,193440,v,63455,v,190472,X,65212,v,50933,v,191099,v
944,187138,1,242922,v,118426,v,86895,v,208970,v,70209,v,219312,X,71397,v,56507,v,210842,v
944,204961,1,268071,v,129311,v,81997,v,236990,v,75605,v,241484,X,78304,v,61571,v,229187,v
944,222783,1,289079,v,167165,v,89698,v,255247,v,82228,v,249279,X,84170,v,66063,v,260277,v
944,240606,1,310112,v,151142,v,112145,v,281737,v,88424,v,283010,X,92240,v,73249,v,272285,v
944,258429,1,330909,v,163018,v,107599,v,301450,v,95019,v,301196,X,98265,v,78088,v,289188,v
945,8930,1,15468,v,7841,v,4469,v,12001,v,4353,v,11978,X,5002,v,3920,v,12130,v
945,26790,1,39947,v,19147,v,11044,v,30756,v,11016,v,31119,X,11630,v,9264,v,31562,v
945,44651,1,61692,v,30169,v,22080,v,53862,v,17474,v,55045,X,18411,v,14431,v,52813,v
945,62511,1,84499,v,41349,v,24132,v,73393,v,24252,v,69232,X,25299,v,20186,v,67849,v
945,80372,1,107248,v,52350,v,34273,v,97556,v,30919,v,92158,X,32358,v,25454,v,92831,v
945,98232,1,130087,v,63468,v,41580,v,113660,v,37425,v,111785,X,38855,v,30819,v,108561,v
945,116093,1,153097,v,74782,v,43413,v,134014,v,44600,v,134586,X,45020,v,35560,v,132520,v
945,133953,1,175396,v,101619,v,51754,v,154068,v,50458,v,158946,X,51851,v,40801,v,150325,v
945,151814,1,198396,v,102863,v,61704,v,172246,v,55231,v,180452,X,57815,v,46609,v,170453,v
945,169674,1,218946,v,107442,v,67655,v,191271,v,62778,v,205529,X,65101,v,51497,v,190793,v
945,187535,1,242741,v,118402,v,79420,v,212584,v,68596,v,222156,X,71997,v,56698,v,211275,v
945,205395,1,264991,v,129575,v,87371,v,238620,v,75166,v,241349,X,78153,v,62221,v,232121,v
945,223256,1,287427,v,158974,v,89902,v,252201,v,83337,v,264206,X,85021,v,66790,v,250200,v
945,241116,1,312346,v,170076,v,98114,v,271496,v,88992,v,281314,X,92376,v,72664,v,276689,v
945,258977,1,329764,v,163488,v,106887,v,292456,v,94615,v,305276,X,98336,v,77592,v,295355,v
946,8949,1,15456,v,7883,v,4482,v,12082,v,4384,v,12025,X,4746,v,4158,v,12157,v
